perspective,taxonomy,n,replicate,shuffle_id,n_disjoint,n_refs,dcor_A,dcor_B,disparity_A,disparity_B,hull_area
dataset_embedding,dataset_embedding,5,77,0,199,4,0.9958366802000135,0.9992111935924503,0.004060764985605529,0.003939671227991426,0.09543599574800077
dataset_embedding,dataset_embedding,5,78,0,199,4,0.9805045618831589,0.9854308659372657,0.014601083258865213,0.01567182660959752,0.1691780600454913
dataset_embedding,dataset_embedding,5,79,0,199,4,0.991534220466051,0.9911807444303352,0.01083810194230787,0.011323711560456863,0.043994091733705505
dataset_embedding,dataset_embedding,5,80,0,199,4,0.9879317468032442,0.9927698000241653,0.014358921115499985,0.014932853022078049,0.1400363042923351
dataset_embedding,dataset_embedding,5,81,0,199,4,0.9787763222127029,0.96215012363609,0.008602127857802426,0.012237017930642434,0.045033319126690466
dataset_embedding,dataset_embedding,5,82,0,199,4,0.9995905604192589,0.9998259791124402,0.0015443121885001534,0.0017892381932066272,0.06070837736490238
dataset_embedding,dataset_embedding,5,83,0,199,4,0.9911240160887824,0.9900029072762944,0.011212670342148692,0.01491311378276835,0.05629165006333167
dataset_embedding,dataset_embedding,5,84,0,199,4,0.9949632405531631,0.9954767309959717,0.0032188542946155283,0.002486412180558276,0.10444266125489654
dataset_embedding,dataset_embedding,5,85,0,199,4,0.9933104756072906,0.9945161079991783,0.013734537425029888,0.01097433272583422,0.16584386809558158
dataset_embedding,dataset_embedding,5,86,0,199,4,0.9871628207727057,0.9887584724149135,0.017917688638494134,0.019245927454264376,0.09560920116259461
dataset_embedding,dataset_embedding,5,87,0,199,4,0.9621498692158184,0.911935424248934,0.01704326623686677,0.01663143991313905,0.07963103496482905
dataset_embedding,dataset_embedding,5,88,0,199,4,0.9874950938638122,0.9843096927015368,0.0031496710881829576,0.0039223003925460825,0.05789380017664733
dataset_embedding,dataset_embedding,5,89,0,199,4,0.9880617640086524,0.9935079580498493,0.014577694581638243,0.014671329600336042,0.13215547133723096
dataset_embedding,dataset_embedding,5,90,0,199,4,0.9948466607474017,0.9848251428764263,0.004787438267133523,0.00425712068937277,0.07192340501741618
dataset_embedding,dataset_embedding,5,91,0,199,4,0.9995145631565432,0.9997563013923556,0.002055667888082511,0.0006182645189701279,0.08794487665821327
dataset_embedding,dataset_embedding,5,92,0,199,4,0.993814062689328,0.9590584386647955,0.007626438639181824,0.0075751116681958995,0.09993932881950772
dataset_embedding,dataset_embedding,5,93,0,199,4,0.9823662943850339,0.9820279630542395,0.0135835430812857,0.01199267398720363,0.2055944307925908
dataset_embedding,dataset_embedding,5,94,0,199,4,0.9956649560864622,0.9995725165412207,0.002550386962903921,0.008127890925084669,0.030743901818063454
dataset_embedding,dataset_embedding,5,95,0,199,4,0.9976944663429372,0.9997607785747673,0.0033412130293117397,0.002802907817524135,0.10076205597639804
dataset_embedding,dataset_embedding,5,96,0,199,4,0.9931530789871621,0.9949646710243457,0.009119292180482694,0.010884748867157753,0.10491897498955483
dataset_embedding,dataset_embedding,5,97,0,199,4,0.9901088145700607,0.994942402288433,0.0055468919818042455,0.009061838534527678,0.061747609853953396
dataset_embedding,dataset_embedding,5,98,0,199,4,0.9943663287385534,0.9983449499972876,0.01148565201347964,0.012144134961422255,0.10024244327174017
dataset_embedding,dataset_embedding,5,99,0,199,4,0.9515121965437165,0.9333029023567613,0.017191101279790812,0.019558148248653644,0.08963362981692818
dataset_embedding,dataset_embedding,10,0,0,99,4,0.9832661736835344,0.9831703611144265,0.010246075104989205,0.009659353780323055,0.22295823792949226
dataset_embedding,dataset_embedding,10,1,0,99,4,0.9781667746590856,0.9769297457596574,0.015350820153114947,0.014972111343485368,0.1989693339687249
dataset_embedding,dataset_embedding,10,2,0,99,4,0.9832729127404805,0.9830519442857545,0.01698404573756503,0.017126704770672616,0.21854151193203708
dataset_embedding,dataset_embedding,10,3,0,99,4,0.9812976924527046,0.9813701640628119,0.016061950698876087,0.01612688164271283,0.25552078585575055
dataset_embedding,dataset_embedding,10,4,0,99,4,0.9852054752187558,0.9852026563541799,0.01722605298704208,0.018021361269197164,0.17614956410704324
dataset_embedding,dataset_embedding,10,5,0,99,4,0.981064485683597,0.9801761374107814,0.01053674884169354,0.010691859077342254,0.17372469181419647
dataset_embedding,dataset_embedding,10,6,0,99,4,0.980324702496923,0.9793689132478149,0.016959686780906362,0.017895621842459297,0.30743900713551453
dataset_embedding,dataset_embedding,10,7,0,99,4,0.9873995367016861,0.9891586765395911,0.014013701756244373,0.011753710521921324,0.17147302580083926
dataset_embedding,dataset_embedding,10,8,0,99,4,0.9847157235875554,0.9847515295758166,0.01618825357298193,0.017140291308292095,0.3193035587183002
dataset_embedding,dataset_embedding,10,9,0,99,4,0.9874404742628782,0.9892472512169408,0.014712910274340714,0.015264788326886903,0.15319988797738468
dataset_embedding,dataset_embedding,10,10,0,99,4,0.9961584713729932,0.99660732024221,0.005463517684556663,0.004765022141044182,0.19827650870456612
dataset_embedding,dataset_embedding,10,11,0,99,4,0.9935646392586068,0.9932523690839666,0.003729076595607248,0.00528934583946674,0.06209402399501402
dataset_embedding,dataset_embedding,10,12,0,99,4,0.976741602914399,0.9761713202602477,0.012976437112253084,0.01303029015630432,0.1736380886504333
dataset_embedding,dataset_embedding,10,13,0,99,4,0.9876408476190541,0.9878431168389405,0.013420400413914003,0.013508197063347237,0.25274951718049965
dataset_embedding,dataset_embedding,10,14,0,99,4,0.9793333864833026,0.9795228336957481,0.018932076944151957,0.01886734825428802,0.1859356443661875
dataset_embedding,dataset_embedding,10,15,0,99,4,0.9774736764830574,0.9773681769806916,0.015914718132527497,0.015497485696412875,0.20594084121132283
dataset_embedding,dataset_embedding,10,16,0,99,4,0.9911866104099536,0.9911802464466496,0.006218294515839107,0.0062596440342126995,0.1505152144400359
dataset_embedding,dataset_embedding,10,17,0,99,4,0.9848949121948518,0.9851197554761679,0.012817992806932776,0.012544908923635387,0.18615215896930337
dataset_embedding,dataset_embedding,10,18,0,99,4,0.9974535047017259,0.9976627260343561,0.012720713590601174,0.013355178953326068,0.161427133882577
dataset_embedding,dataset_embedding,10,19,0,99,4,0.9821038459218857,0.9816641951658676,0.014908235831787449,0.015028925357042231,0.22317473967498516
dataset_embedding,dataset_embedding,10,20,0,99,4,0.9835336488015619,0.9832909987438515,0.015828512147502388,0.01607334550082813,0.22542641411158196
dataset_embedding,dataset_embedding,10,21,0,99,4,0.9925667439843363,0.9924640877682762,0.009831794141374407,0.009741807290337561,0.21282574481437724
dataset_embedding,dataset_embedding,10,22,0,99,4,0.9878174887813786,0.9880043053143023,0.011998374785443059,0.01147965423161541,0.2579889616440838
dataset_embedding,dataset_embedding,10,23,0,99,4,0.9879237832301541,0.9889948698962803,0.010935142047340874,0.010310974696860764,0.10063214681596792
dataset_embedding,dataset_embedding,10,24,0,99,4,0.9902600016283777,0.9907869489649468,0.010845103920528119,0.0101721825773314,0.18641196257898246
dataset_embedding,dataset_embedding,10,25,0,99,4,0.9819903433385728,0.9816693908137373,0.01715508849759098,0.017919102929620047,0.2692905973242032
dataset_embedding,dataset_embedding,10,26,0,99,4,0.9936245430582351,0.9939513872315969,0.005139015881101217,0.004350093620420086,0.1585259472459197
dataset_embedding,dataset_embedding,10,27,0,99,4,0.990153734648852,0.9903394830844194,0.009899602792561309,0.010323322781517518,0.15605777229370843
dataset_embedding,dataset_embedding,10,28,0,99,4,0.9896380903644502,0.9897623283067842,0.011815124589736813,0.011011692580465356,0.2285440981535244
dataset_embedding,dataset_embedding,10,29,0,99,4,0.9899161544516051,0.9901365583698152,0.00726542836417341,0.007073693114166656,0.19082869581010248
dataset_embedding,dataset_embedding,10,30,0,99,4,0.9892308146503737,0.9889287148131471,0.007070556333859993,0.007299438907389917,0.16047450944707994
dataset_embedding,dataset_embedding,10,31,0,99,4,0.9885522236495884,0.9878189378926803,0.010030400069327993,0.010071339717170589,0.15198746150871026
dataset_embedding,dataset_embedding,10,32,0,99,4,0.9863855473101619,0.9863921702201041,0.013989391618450517,0.013914163362209114,0.1804796964877917
dataset_embedding,dataset_embedding,10,33,0,99,4,0.9813487948900079,0.9807269848942309,0.01624651613725664,0.015762538120617994,0.20303964964743687
dataset_embedding,dataset_embedding,10,34,0,99,4,0.9820994233660835,0.9806300524619829,0.013252955024037508,0.012528644882068245,0.22546971800735915
dataset_embedding,dataset_embedding,10,35,0,99,4,0.99232637479119,0.9924175848854156,0.007406248752404787,0.00699807923789758,0.19234424602479686
dataset_embedding,dataset_embedding,10,36,0,99,4,0.9842422730189978,0.9845116834534289,0.01565173797623169,0.015683875217390893,0.21693936325154034
dataset_embedding,dataset_embedding,10,37,0,99,4,0.9807127479179532,0.98018243024966,0.013007416086314902,0.01390390477162009,0.1797435735152395
dataset_embedding,dataset_embedding,10,38,0,99,4,0.9938114013891395,0.9940608320007988,0.00779922735296395,0.04657762971437777,0.2582920738503251
dataset_embedding,dataset_embedding,10,39,0,99,4,0.9820278902935299,0.9814846407732651,0.018206850882192902,0.0183427636031009,0.2048150047566659
dataset_embedding,dataset_embedding,10,40,0,99,4,0.9888324255522007,0.9895116424990602,0.015205894936212295,0.015553831495986025,0.26924728552194255
dataset_embedding,dataset_embedding,10,41,0,99,4,0.9950375193859425,0.9953564151518077,0.010378698687961766,0.009763755349247411,0.2186714078154971
dataset_embedding,dataset_embedding,10,42,0,99,4,0.9939884136972389,0.9940973902198212,0.011357775103383334,0.010085158551565979,0.23434647136022718
dataset_embedding,dataset_embedding,10,43,0,99,4,0.983196998506328,0.9830344482157606,0.016944259855662957,0.017557036679490785,0.13535976895827817
dataset_embedding,dataset_embedding,10,44,0,99,4,0.9871366928952336,0.987007174819404,0.012195835563628077,0.011844517748543254,0.17493712886257767
dataset_embedding,dataset_embedding,10,45,0,99,4,0.9981892118089991,0.9982114555423129,0.0031030991952419582,0.002240683414120795,0.16233645770391514
dataset_embedding,dataset_embedding,10,46,0,99,4,0.981022625945264,0.9794552519169506,0.014733860639890793,0.014467069987377604,0.29250007852273
dataset_embedding,dataset_embedding,10,47,0,99,4,0.98882396229325,0.9884681816516525,0.01058583134937615,0.009921545515055688,0.20503151119364743
dataset_embedding,dataset_embedding,10,48,0,99,4,0.9917147295678953,0.9924609820484559,0.008095502392100185,0.009396426819327168,0.14484274614371695
dataset_embedding,dataset_embedding,10,49,0,99,4,0.9831144789257856,0.9830708176302615,0.015010215687557685,0.015123579044993148,0.1480470429866748
dataset_embedding,dataset_embedding,10,50,0,99,4,0.9815522132358828,0.981408696096158,0.015379302556545354,0.015843353288086316,0.2537887397241777
dataset_embedding,dataset_embedding,10,51,0,99,4,0.9934365029726773,0.9936664700193,0.009660911624779178,0.010549721612662728,0.1443664342418086
dataset_embedding,dataset_embedding,10,52,0,99,4,0.9892296712265926,0.9894210121950702,0.012289850790152436,0.011744789397787772,0.2617128652069168
dataset_embedding,dataset_embedding,10,53,0,99,4,0.99078152961117,0.9909207768661515,0.006666698454744008,0.005830289661351513,0.15068841868094796
dataset_embedding,dataset_embedding,10,54,0,99,4,0.9881021529699531,0.988175837008604,0.014069124799948917,0.01351111058053076,0.26327171536307237
dataset_embedding,dataset_embedding,10,55,0,99,4,0.9894991093421218,0.9907087699162016,0.015249224498720642,0.015846437172291075,0.19364327582687949
dataset_embedding,dataset_embedding,10,56,0,99,4,0.9845089198180823,0.9843307744220472,0.014355828784690324,0.014589538962963246,0.2731444141545642
dataset_embedding,dataset_embedding,10,57,0,99,4,0.9935763842616258,0.9945131800627222,0.010493649987316485,0.010811911147539323,0.20403558116469778
dataset_embedding,dataset_embedding,10,58,0,99,4,0.9937735429975763,0.9947623237826692,0.014407674360255196,0.014974799817410555,0.24092827268282888
dataset_embedding,dataset_embedding,10,59,0,99,4,0.9890833857342494,0.9891847034068673,0.014037976545024387,0.013913538261420205,0.18983277286036818
dataset_embedding,dataset_embedding,10,60,0,99,4,0.9856164183613095,0.9853315436046755,0.015787712865568147,0.015196766028050552,0.3285267227851788
dataset_embedding,dataset_embedding,10,61,0,99,4,0.9799707096647522,0.9800389956942224,0.015176735027551918,0.01482120588384953,0.23988903726075536
dataset_embedding,dataset_embedding,10,62,0,99,4,0.9864951560798999,0.9863033650645576,0.0096191309217738,0.009630657685979944,0.22074986505280594
dataset_embedding,dataset_embedding,10,63,0,99,4,0.9876960948055501,0.9885435149729407,0.009621199502009148,0.008393941129041564,0.13878056486300516
dataset_embedding,dataset_embedding,10,64,0,99,4,0.9848119633868998,0.984696983595429,0.01777108143337047,0.015497696238821804,0.22157259113142896
dataset_embedding,dataset_embedding,10,65,0,99,4,0.9845530715573242,0.9843720041203233,0.013212753854797322,0.013303701617288534,0.30800193469306036
dataset_embedding,dataset_embedding,10,66,0,99,4,0.9795623112228837,0.9794335764568551,0.013345567438222872,0.013417283970858885,0.1808261103077404
dataset_embedding,dataset_embedding,10,67,0,99,4,0.9888949423180442,0.987333359929886,0.005610519402107191,0.005397491085205886,0.16839863800964472
dataset_embedding,dataset_embedding,10,68,0,99,4,0.9987058455913229,0.9987091897313809,0.0015450259164686145,0.07262287873204831,0.06477869758645456
dataset_embedding,dataset_embedding,10,69,0,99,4,0.9812633317995451,0.9811994816466408,0.014312596312818468,0.0133063100921398,0.24006224390038391
dataset_embedding,dataset_embedding,10,70,0,99,4,0.9974778205642022,0.9973834009743915,0.004067061982074691,0.003325518810161414,0.17775170804783755
dataset_embedding,dataset_embedding,10,71,0,99,4,0.9916646161144392,0.9918899506934901,0.006081364466806233,0.0054039380968374665,0.19178132473383924
dataset_embedding,dataset_embedding,10,72,0,99,4,0.9812039875459291,0.9804925229570614,0.01446547634272028,0.014505792669614664,0.2999912058745473
dataset_embedding,dataset_embedding,10,73,0,99,4,0.9848225240562981,0.9833043872367946,0.010313369486126586,0.01046451395537781,0.3086947428177156
dataset_embedding,dataset_embedding,10,74,0,99,4,0.9845295151969637,0.9845403343774773,0.012219662293226142,0.012103864994081809,0.18970286505906578
dataset_embedding,dataset_embedding,10,75,0,99,4,0.9884721988981067,0.9884192082064972,0.009826563501590242,0.0092978105047154,0.23949932252950742
dataset_embedding,dataset_embedding,10,76,0,99,4,0.9867967561761344,0.9866252066433026,0.017178233595049136,0.014913684535803074,0.3505670686536262
dataset_embedding,dataset_embedding,10,77,0,99,4,0.9832743391028416,0.9821586905313888,0.017241992627380888,0.017284223887186034,0.1996188494418328
dataset_embedding,dataset_embedding,10,78,0,99,4,0.9880258696276317,0.9881819519146541,0.011466461305896881,0.011587587782808028,0.22962663529181443
dataset_embedding,dataset_embedding,10,79,0,99,4,0.9805062336473183,0.9798698144095185,0.010970772357052995,0.010452803221986186,0.17502373145411454
dataset_embedding,dataset_embedding,10,80,0,99,4,0.9860710358015458,0.9861830730542132,0.011721523811763704,0.011280727419248062,0.17017398935512448
dataset_embedding,dataset_embedding,10,81,0,99,4,0.9929102792545456,0.9928908673542903,0.005304113703906253,0.004023832827340747,0.13921357949382152
dataset_embedding,dataset_embedding,10,82,0,99,4,0.9824611336408928,0.981736672527952,0.012811876015211934,0.012673751942393355,0.3212521174728358
dataset_embedding,dataset_embedding,10,83,0,99,4,0.9901093596073783,0.990603127931,0.01360698102146301,0.01452313994320841,0.2107039904483011
dataset_embedding,dataset_embedding,10,84,0,99,4,0.9829984868440566,0.9818416443095276,0.016549544957432803,0.017275774864608007,0.3175282121854782
dataset_embedding,dataset_embedding,10,85,0,99,4,0.980462286119992,0.9801171239211847,0.015574111235396189,0.015031509989798861,0.276392005942934
dataset_embedding,dataset_embedding,10,86,0,99,4,0.9878705312784475,0.98863270542609,0.01840661727263463,0.018821299963607648,0.21633314170762702
dataset_embedding,dataset_embedding,10,87,0,99,4,0.9963447664744809,0.9967113872796661,0.005008851154195453,0.005076462162687204,0.10344673763364358
dataset_embedding,dataset_embedding,10,88,0,99,4,0.9781488431012144,0.9772284044112345,0.014026560261177556,0.014081449477434487,0.2683379679425612
dataset_embedding,dataset_embedding,10,89,0,99,4,0.9762083978619974,0.9750348405077343,0.015034629182554741,0.015392231673950738,0.25950451545376557
dataset_embedding,dataset_embedding,10,90,0,99,4,0.9824078590870873,0.9819046781898252,0.008947696161039543,0.00908732993386305,0.1406425225808392
dataset_embedding,dataset_embedding,10,91,0,99,4,0.9829824774488911,0.9829591739666707,0.017454442621006813,0.016842147521995626,0.3636007594807221
dataset_embedding,dataset_embedding,10,92,0,99,4,0.9860956901233647,0.9862625296536528,0.011536281645963839,0.012641328334596484,0.14765732356517303
dataset_embedding,dataset_embedding,10,93,0,99,4,0.9868246162953139,0.9864787833207856,0.014443538767805962,0.0155978710925301,0.24118807281879573
dataset_embedding,dataset_embedding,10,94,0,99,4,0.9894593674391954,0.9895379277841804,0.008172578662838456,0.007684277236849571,0.12929759108208144
dataset_embedding,dataset_embedding,10,95,0,99,4,0.9950369088843196,0.9947510287474676,0.006114523728216372,0.005804820788880449,0.17485052074509597
dataset_embedding,dataset_embedding,10,96,0,99,4,0.995702560749658,0.9960875639799276,0.010998201071140946,0.011267229078589283,0.20615734505002187
dataset_embedding,dataset_embedding,10,97,0,99,4,0.981996746650517,0.9819753086547951,0.013463588959182492,0.013794061142180587,0.18740789588102935
dataset_embedding,dataset_embedding,10,98,0,99,4,0.9922601797530889,0.9923204967656777,0.010083861437041023,0.010210102607329056,0.1913916124110917
dataset_embedding,dataset_embedding,10,99,1,99,4,0.9900064605564437,0.99008679810022,0.010798142047317997,0.00985948632174446,0.2540918533368539
dataset_embedding,dataset_embedding,20,0,0,49,4,0.9819919288554069,0.9819809407066646,0.013164986874025121,0.012929997831360791,0.2744867478274815
dataset_embedding,dataset_embedding,20,1,0,49,4,0.9829828267958091,0.9829963617030196,0.01651426077013083,0.016407613139969877,0.3132846845378849
dataset_embedding,dataset_embedding,20,2,0,49,4,0.9792172404032693,0.9791328973126275,0.0171626511527303,0.01738619220706225,0.2464708250001702
dataset_embedding,dataset_embedding,20,3,0,49,4,0.9813058829467222,0.9812446470991094,0.016094633632825903,0.016615158357835957,0.3359312332686788
dataset_embedding,dataset_embedding,20,4,0,49,4,0.9845020676662138,0.9845496306137833,0.01591491831670234,0.016699848534579974,0.3193035587183002
dataset_embedding,dataset_embedding,20,5,0,49,4,0.9946484662046855,0.9947530809513306,0.005497270926696715,0.005585858236869556,0.21698265600638966
dataset_embedding,dataset_embedding,20,6,0,49,4,0.9854990085643374,0.9855037814390258,0.01354356981400841,0.013261941109712695,0.3023294706293026
dataset_embedding,dataset_embedding,20,7,0,49,4,0.98071321501219,0.9807797834821584,0.01716141773869436,0.016768482786345715,0.2555207906395856
dataset_embedding,dataset_embedding,20,8,0,49,4,0.9860013437732703,0.9860488925291654,0.01203084093557004,0.012187763854612267,0.25565069703158055
dataset_embedding,dataset_embedding,20,9,0,49,4,0.9902457716489531,0.9902934669466744,0.01593871302540231,0.01623300258163888,0.30518734121610086
dataset_embedding,dataset_embedding,20,10,0,49,4,0.9880184254494917,0.9880697108518158,0.013022580558372533,0.013187432863769062,0.256863132090642
dataset_embedding,dataset_embedding,20,11,0,49,4,0.9825850816234685,0.9825164534794757,0.012143036379205094,0.011870774497963702,0.26301190664354934
dataset_embedding,dataset_embedding,20,12,0,49,4,0.9829816246605405,0.982945430398169,0.015722796444543875,0.016104980397368455,0.3283102205347343
dataset_embedding,dataset_embedding,20,13,0,49,4,0.9924025523591736,0.9925025148178777,0.007383884916074737,0.007825808893547396,0.25058444647364725
dataset_embedding,dataset_embedding,20,14,0,49,4,0.9913082478436122,0.9913620087122619,0.009973068464462312,0.00900402294120262,0.31129282872752756
dataset_embedding,dataset_embedding,20,15,0,49,4,0.9916353526489782,0.9916414617359471,0.007555724732697744,0.007633159927445591,0.22538311654008347
dataset_embedding,dataset_embedding,20,16,0,49,4,0.9841927138620019,0.9841990909076112,0.015058455238635589,0.014706289132801371,0.27258149404590815
dataset_embedding,dataset_embedding,20,17,0,49,4,0.9883564489703702,0.9883448237362623,0.01018946832073794,0.009452288246752167,0.2735774303315889
dataset_embedding,dataset_embedding,20,18,0,49,4,0.9860495988153986,0.9862320310794467,0.013800994072197004,0.013712244839020091,0.27929319436826655
dataset_embedding,dataset_embedding,20,19,0,49,4,0.9840971673571618,0.9841013544600711,0.015262495733905932,0.015211636169784272,0.31285167633446087
dataset_embedding,dataset_embedding,20,20,0,49,4,0.9902277532888906,0.9902982772128008,0.013303493541825057,0.013479873418159545,0.3160992596998821
dataset_embedding,dataset_embedding,20,21,0,49,4,0.9841883142819287,0.9841224094985506,0.015121144056072799,0.014878772001007673,0.2976962280988166
dataset_embedding,dataset_embedding,20,22,0,49,4,0.9947017577941072,0.994728888440598,0.007657541295631014,0.0072020012649361646,0.24317993093089918
dataset_embedding,dataset_embedding,20,23,0,49,4,0.9829392785953498,0.9829103440709454,0.014175928590038647,0.014069515031010546,0.32549564219983124
dataset_embedding,dataset_embedding,20,24,0,49,4,0.9890618734898543,0.9892220296724392,0.012242616474829512,0.012748845720288643,0.2079759953353743
dataset_embedding,dataset_embedding,20,25,0,49,4,0.9866318324251784,0.9866559642395275,0.01520835876776871,0.01541546947779185,0.2844893448242578
dataset_embedding,dataset_embedding,20,26,0,49,4,0.9901748488301264,0.9902136473170406,0.010374897648753358,0.010116813653535,0.2722783748979676
dataset_embedding,dataset_embedding,20,27,0,49,4,0.982310098368157,0.9822818754462447,0.0163450035330156,0.016004069940234088,0.3211222095647962
dataset_embedding,dataset_embedding,20,28,0,49,4,0.9870690119514489,0.9870792046926699,0.013537375374776015,0.013472887077529734,0.31458372029059517
dataset_embedding,dataset_embedding,20,29,0,49,4,0.9896629188639157,0.9896607662007881,0.014505778444339628,0.01465137595632486,0.25720955346924107
dataset_embedding,dataset_embedding,20,30,0,49,4,0.9829445243873799,0.9828547100563199,0.015301807919316159,0.014995670578255387,0.353338358169664
dataset_embedding,dataset_embedding,20,31,0,49,4,0.9850110160904174,0.9849445295664997,0.013429051075116414,0.012668775950126141,0.3485752063439583
dataset_embedding,dataset_embedding,20,32,0,49,4,0.9824286787711529,0.9824260475962133,0.015213764565306436,0.014964476326111175,0.3626914314149276
dataset_embedding,dataset_embedding,20,33,0,49,4,0.9869838902882679,0.9869404892424946,0.009647428676066744,0.00935808390708846,0.2607602547949414
dataset_embedding,dataset_embedding,20,34,0,49,4,0.9904238364936919,0.9904470261926077,0.010726510780413225,0.010265886525526133,0.26244899599077803
dataset_embedding,dataset_embedding,20,35,0,49,4,0.9956475479904533,0.9956437654555504,0.005421575789663343,0.005040512293519144,0.23880650035395878
dataset_embedding,dataset_embedding,20,36,0,49,4,0.98639637264585,0.9863690709329899,0.01320675366800568,0.013225567489989832,0.37130839139079747
dataset_embedding,dataset_embedding,20,37,0,49,4,0.9877154599444201,0.987718827877467,0.010854816850580729,0.010361464893441542,0.2777776464893642
dataset_embedding,dataset_embedding,20,38,0,49,4,0.9849763805005252,0.9849187630548034,0.01765238472064121,0.0163573200456263,0.3541177751284301
dataset_embedding,dataset_embedding,20,39,0,49,4,0.98653434367791,0.9865550858463689,0.011660081246706356,0.011602862008167528,0.2415777881062108
dataset_embedding,dataset_embedding,20,40,0,49,4,0.9905175204220055,0.9905495783071119,0.00838691801301293,0.00808805770424911,0.23768066671872964
dataset_embedding,dataset_embedding,20,41,0,49,4,0.9822410441772419,0.9821991829708204,0.014852430715916569,0.01501318363253319,0.36589573237985773
dataset_embedding,dataset_embedding,20,42,0,49,4,0.9839210259277167,0.9838977378767465,0.016578654502790682,0.016241330953318842,0.3857710192256495
dataset_embedding,dataset_embedding,20,43,0,49,4,0.9825968157641221,0.9825669526441588,0.01580023217616576,0.015088077762026435,0.2740970391897054
dataset_embedding,dataset_embedding,20,44,0,49,4,0.9806324880251279,0.9806111424133805,0.014976242898194155,0.015360029267500372,0.3459338429524856
dataset_embedding,dataset_embedding,20,45,0,49,4,0.9836847698703135,0.9836266670439888,0.015631479302248976,0.015193258269664545,0.37879950589000616
dataset_embedding,dataset_embedding,20,46,0,49,4,0.9884702371760596,0.9885179702259601,0.012247819913745333,0.012518398512171156,0.2789900740828998
dataset_embedding,dataset_embedding,20,47,0,49,4,0.9921272253426096,0.992069879195124,0.006856299623754177,0.006376163693056684,0.21265252800882728
dataset_embedding,dataset_embedding,20,48,0,49,4,0.9820908655549521,0.9820430811364789,0.014540479987796538,0.014473927405520934,0.2744001463767595
dataset_embedding,dataset_embedding,20,49,1,49,4,0.9896923198905558,0.9897225809190201,0.011517663342744941,0.010716685435415523,0.27950969377003954
dataset_embedding,dataset_embedding,20,50,1,49,4,0.9852710247394754,0.9851234906934403,0.011926542740932567,0.011472539824166138,0.22824099847782006
dataset_embedding,dataset_embedding,20,51,1,49,4,0.9854311226022816,0.9854276460338671,0.014618853187282312,0.014320411867897762,0.28994530260250995
dataset_embedding,dataset_embedding,20,52,1,49,4,0.9849295620414218,0.984944779900611,0.013103836335321029,0.012805520917433144,0.28912257846713235
dataset_embedding,dataset_embedding,20,53,1,49,4,0.9874125501211534,0.9874517929466876,0.012300814968015661,0.012426844423304472,0.3185241483271977
dataset_embedding,dataset_embedding,20,54,1,49,4,0.9857149635055591,0.9857793494412866,0.013612066262396423,0.013365297646041897,0.22252522158083518
dataset_embedding,dataset_embedding,20,55,1,49,4,0.9854371209889563,0.9854421470974587,0.01569377226254062,0.01523166059649709,0.22707186664378523
dataset_embedding,dataset_embedding,20,56,1,49,4,0.9888738610354205,0.9888919295784613,0.013352777941214068,0.012998803993479125,0.3238501886146323
dataset_embedding,dataset_embedding,20,57,1,49,4,0.9863853956577358,0.9864103119975195,0.013807332084154987,0.01337562473040426,0.29479503910269333
dataset_embedding,dataset_embedding,20,58,1,49,4,0.9801400868752191,0.9800864786815799,0.012694780062147467,0.012426057677060343,0.22529650904764012
dataset_embedding,dataset_embedding,20,59,1,49,4,0.9857186256264677,0.9857091025078469,0.014579076941013094,0.015211527639115431,0.28505224754207104
dataset_embedding,dataset_embedding,20,60,1,49,4,0.9833938273748701,0.9833256889425372,0.015467755950873775,0.015312873649308681,0.29081132422081885
dataset_embedding,dataset_embedding,20,61,1,49,4,0.9858263016580566,0.9858274906371255,0.012445464020191399,0.012094699400703575,0.2792931950616107
dataset_embedding,dataset_embedding,20,62,1,49,4,0.9860952654190731,0.9860780563921516,0.01691423563811554,0.015879321645734717,0.35359817404363214
dataset_embedding,dataset_embedding,20,63,1,49,4,0.9869258107018609,0.986877618314499,0.012728400311004633,0.01335996257079878,0.3138476082829364
dataset_embedding,dataset_embedding,20,64,1,49,4,0.9794256108669748,0.9793431125258396,0.015708380676310793,0.015795732446322062,0.19385978073410534
dataset_embedding,dataset_embedding,20,65,1,49,4,0.9867272308033236,0.9867099346996485,0.01320564719396157,0.013019979451468277,0.2766085129376023
dataset_embedding,dataset_embedding,20,66,1,49,4,0.9829986962711752,0.9829183255289446,0.0169557305915282,0.017065171010453503,0.2808520342992089
dataset_embedding,dataset_embedding,20,67,1,49,4,0.9897726023192946,0.9898601441936746,0.015852846052284927,0.015696297032673397,0.36186871291462414
dataset_embedding,dataset_embedding,20,68,1,49,4,0.9880923666532648,0.988067235447222,0.011816102430856155,0.011606934056961914,0.26162627290647056
dataset_embedding,dataset_embedding,20,69,1,49,4,0.98303457739077,0.9829679766944506,0.015553949130677978,0.015935238872966502,0.36394716176677216
dataset_embedding,dataset_embedding,20,70,1,49,4,0.9762805590539905,0.9763017586802568,0.014891603925741249,0.014893661053943588,0.28873287002576675
dataset_embedding,dataset_embedding,20,71,1,49,4,0.9892888753581035,0.9892405184660698,0.01316324032945174,0.01316942895664909,0.2989086699530231
dataset_embedding,dataset_embedding,20,72,1,49,4,0.9837837531037563,0.9837262561047464,0.015583618227263254,0.015886751801898413,0.27054633179088605
