perspective,taxonomy,metric,n_samples,seed,n_models,dcor_requested,dcor_realized,disparity_requested,disparity_realized,max_realized_deviation
functional_last,functional,cosine,20,7,16,0.6972276054762581,0.7043729552812479,0.2941040085306317,0.29118662265324213,0.033333333333333326
functional_last,functional,cosine,20,8,16,0.7527586832833861,0.7592951467574574,0.6094929354305243,0.6071931600761894,0.033333333333333326
functional_last,functional,cosine,20,9,16,0.823952747872479,0.8192144939734886,0.19141518515037242,0.19436981485424185,0.033333333333333326
functional_last,functional,cosine,50,0,16,0.9375423467598539,0.9335221637030404,0.040968173312265585,0.044534253097315846,0.013333333333333308
functional_last,functional,cosine,50,1,16,0.9323916131361052,0.9300008650361234,0.052995403878126235,0.0547425298220414,0.013333333333333308
functional_last,functional,cosine,50,2,16,0.9206365710280823,0.919675895420322,0.05148100858714688,0.05190323783303083,0.013333333333333308
functional_last,functional,cosine,50,3,16,0.8462465806253374,0.8498774009739442,0.07107955926944419,0.06917027294282652,0.013333333333333308
functional_last,functional,cosine,50,4,16,0.8773099226785513,0.8784023232956352,0.09052922875913297,0.09104890760354276,0.013333333333333308
functional_last,functional,cosine,50,5,16,0.9088343737299315,0.9102529105130643,0.07661112686926835,0.07649361149078296,0.013333333333333308
functional_last,functional,cosine,50,6,16,0.9190648494035644,0.9163136731568561,0.04795835759074882,0.04909958276941894,0.013333333333333308
functional_last,functional,cosine,50,7,16,0.8848479264314892,0.8837923969075417,0.07361733266218459,0.07380029286066818,0.013333333333333308
functional_last,functional,cosine,50,8,16,0.9168842664713042,0.916742276933699,0.05897017477747363,0.06051807189381022,0.013333333333333308
functional_last,functional,cosine,50,9,16,0.931247037495886,0.9294240371271091,0.026915767147334735,0.028411325225395568,0.013333333333333308
functional_last,functional,cosine,100,0,16,0.9577229954667337,0.9572617022828314,0.019835364741787834,0.02006827937189827,0.00666666666666671
functional_last,functional,cosine,100,1,16,0.9371331068779557,0.9368680205142808,0.03675993648711457,0.03688244852327015,0.00666666666666671
functional_last,functional,cosine,100,2,16,0.9508833339089622,0.950674595399117,0.020554412674474085,0.020656445279788375,0.00666666666666671
functional_last,functional,cosine,100,3,16,0.8988672434769875,0.8991304166867048,0.05429620580365323,0.05414622176885117,0.00666666666666671
functional_last,functional,cosine,100,4,16,0.9247170826179224,0.9245985378137318,0.063018244137582,0.06302706235298623,0.00666666666666671
functional_last,functional,cosine,100,5,16,0.9452432634599918,0.9447275174804015,0.04719195170059404,0.04746276079273228,0.00666666666666671
functional_last,functional,cosine,100,6,16,0.9702945754898733,0.970016302198069,0.02538845589109192,0.0255543910951886,0.00666666666666671
functional_last,functional,cosine,100,7,16,0.9524920197339871,0.9526079078712504,0.028972764721423197,0.028985858415888258,0.00666666666666671
functional_last,functional,cosine,100,8,16,0.952539870719829,0.9528445954838516,0.03758095738076504,0.03745694483416512,0.00666666666666671
functional_last,functional,cosine,100,9,16,0.9407360551355255,0.9406561479844983,0.04578014805627753,0.0458992855313591,0.00666666666666671
functional_last,functional,cosine,200,0,16,0.9655576741595083,0.9655452676422545,0.013690186602196995,0.013689029587453468,0.0033333333333332993
functional_last,functional,cosine,200,1,16,0.9676589744980909,0.9676909169842337,0.023336723649461513,0.023310390083179207,0.0033333333333332993
functional_last,functional,cosine,200,2,16,0.971526045633911,0.9715978149921787,0.01196610988880864,0.011923199293835389,0.0033333333333332993
functional_last,functional,cosine,200,3,16,0.9659378319386456,0.9659338847520006,0.01592315643981728,0.01590430898719944,0.0033333333333332993
functional_last,functional,cosine,200,4,16,0.9738165737381818,0.9739396312021847,0.016427841722396506,0.016371653899381743,0.0033333333333332993
functional_last,functional,cosine,200,5,16,0.9607981452737043,0.9607404213960108,0.042784039932785005,0.04279017170599073,0.0033333333333332993
functional_last,functional,cosine,200,6,16,0.9834722028065831,0.983490750778052,0.012572405893380103,0.012562336128404367,0.0033333333333332993
functional_last,functional,cosine,200,7,16,0.9704793635979568,0.9706262033634129,0.011769272508762346,0.011687145411995758,0.0033333333333332993
functional_last,functional,cosine,200,8,16,0.9773476408224477,0.97738851624773,0.007979582411594004,0.007960529611905473,0.0033333333333332993
functional_last,functional,cosine,200,9,16,0.9542347380974179,0.9541811682779527,0.024451161092669604,0.024478616720396057,0.0033333333333332993
functional_last,functional,cosine,500,0,16,0.9781351337289274,0.9780825096580945,0.006247502519202693,0.006272621045326093,0.0013333333333332975
functional_last,functional,cosine,500,1,16,0.9743196946794407,0.9743886567677599,0.012240366950365986,0.012209156488031734,0.0013333333333332975
functional_last,functional,cosine,500,2,16,0.9683130736649258,0.9683642492534965,0.011257439864733834,0.011228865740956741,0.0013333333333332975
functional_last,functional,cosine,500,3,16,0.9841062743197414,0.9841016203489812,0.004997880220350994,0.004997387080926122,0.0013333333333332975
functional_last,functional,cosine,500,4,16,0.9835532829150968,0.9835578110996869,0.008035405544354626,0.008031246671937713,0.0013333333333332975
functional_last,functional,cosine,500,5,16,0.9635136942054451,0.9635165381480028,0.016523943514686938,0.016522073011408157,0.0013333333333332975
functional_last,functional,cosine,500,6,16,0.9785243880087868,0.978512975883827,0.011145552194731578,0.011147877440234712,0.0013333333333332975
functional_last,functional,cosine,500,7,16,0.9742571753919945,0.9742764745762643,0.00940176354168304,0.009394781450439411,0.0013333333333332975
functional_last,functional,cosine,500,8,16,0.9755767078490493,0.9755831490516992,0.0084481742790129,0.008439467441400395,0.0013333333333332975
functional_last,functional,cosine,500,9,16,0.9781496193813807,0.9781659478677477,0.004446122213483378,0.004436962872438515,0.0013333333333332975
functional_last,functional,cosine,1000,0,16,0.9770256434968121,0.9770105480637558,0.007304461976084921,0.007313905238468013,0.0006666666666667043
functional_last,functional,cosine,1000,1,16,0.9766829003608869,0.9766725079852622,0.007849998813473116,0.007856206643426325,0.0006666666666667043
functional_last,functional,cosine,1000,2,16,0.974227700724557,0.9742028949005138,0.009019414195524695,0.009030023640475723,0.0006666666666667043
functional_last,functional,cosine,1000,3,16,0.9810067702881098,0.9809922789373269,0.0066253978258679095,0.0066343021503987125,0.0006666666666667043
functional_last,functional,cosine,1000,4,16,0.9712952443106853,0.9712746426979784,0.01087442019207509,0.010885863915297164,0.0006666666666667043
functional_last,functional,cosine,1000,5,16,0.9731052746471488,0.973075138558007,0.009663453134774659,0.009679760862069637,0.0006666666666667043
functional_last,functional,cosine,1000,6,16,0.9841386190287629,0.9841318422455003,0.004798188339295316,0.004804092246832628,0.0006666666666667043
functional_last,functional,cosine,1000,7,16,0.9751567663848368,0.9751381507411995,0.009418668230508746,0.00942822226646808,0.0006666666666667043
functional_last,functional,cosine,1000,8,16,0.9704656121769815,0.9704675901287074,0.013621827190209101,0.01362389622193017,0.0006666666666667043
functional_last,functional,cosine,1000,9,16,0.9790283259384037,0.97903522707011,0.00576208706493731,0.00576116389453824,0.0006666666666667043
functional_last,functional,cosine,2000,0,16,0.9749163585528535,0.9749208798696567,0.013200869034790862,0.01319974663473862,0.0003333333333332966
functional_last,functional,cosine,2000,1,16,0.9787202590278591,0.9787267412066785,0.014548992226934388,0.014545657784559548,0.0003333333333332966
functional_last,functional,cosine,2000,2,16,0.9727237787337518,0.9727350508629843,0.014545952952652787,0.014537907269435239,0.0003333333333332966
functional_last,functional,cosine,2000,3,16,0.9746841973126084,0.9746902271832961,0.006698334835447648,0.006695832219711114,0.0003333333333332966
functional_last,functional,cosine,2000,4,16,0.9737434989099735,0.9737482380431866,0.008894159141154125,0.008890898759918019,0.0003333333333332966
functional_last,functional,cosine,2000,5,16,0.9824467409064525,0.9824415094317659,0.010392446114388394,0.010394362864707306,0.0003333333333332966
functional_last,functional,cosine,2000,6,16,0.9808878140230146,0.9808860939479893,0.007161144778752482,0.007161668269768379,0.0003333333333332966
functional_last,functional,cosine,2000,7,16,0.9776482173940492,0.9776553273159128,0.012265635451961392,0.012263354177297509,0.0003333333333332966
functional_last,functional,cosine,2000,8,16,0.9801247379963697,0.9801297127904327,0.010005159930330309,0.010003479668970887,0.0003333333333332966
functional_last,functional,cosine,2000,9,16,0.9819645905927202,0.981970308894167,0.011046179207699108,0.011043080289708972,0.0003333333333332966
functional_last,functional,cosine,5000,0,16,0.9779110255061201,0.9779119312916708,0.008314701610608662,0.008313579879342406,0.00013333333333331865
functional_last,functional,cosine,5000,1,16,0.9704029875004988,0.9704029664758019,0.021807861704723083,0.021807455414111495,0.00013333333333331865
functional_last,functional,cosine,5000,2,16,0.9782262606231804,0.9782264366758878,0.007547357652880819,0.007547749245312519,0.00013333333333331865
functional_last,functional,cosine,5000,3,16,0.9799584578239091,0.9799562086660514,0.008386644647952524,0.008387278232089372,0.00013333333333331865
functional_last,functional,cosine,5000,4,16,0.9814286361955848,0.9814301684958093,0.011988934551460769,0.011987829250631684,0.00013333333333331865
functional_last,functional,cosine,5000,5,16,0.9803118194849866,0.9803126570905923,0.014858376749399365,0.014857410666161981,0.00013333333333331865
functional_last,functional,cosine,5000,6,16,0.9782721591355507,0.9782775084255827,0.010031057111263609,0.010028432299051497,0.00013333333333331865
functional_last,functional,cosine,5000,7,16,0.977181394586425,0.977184902339938,0.012755088459487196,0.01275261489981654,0.00013333333333331865
functional_last,functional,cosine,5000,8,16,0.98182980431807,0.9818334018592351,0.007450827850457601,0.007448982865787457,0.00013333333333331865
functional_last,functional,cosine,5000,9,16,0.9726756758451115,0.9726760069495533,0.01486811408236397,0.014867604071824664,0.00013333333333331865
behavioral,behavioral,cosine,10,0,16,0.08247601401402657,0.06320017237572681,0.8383650077986374,0.8710260735827269,0.06666666666666671
behavioral,behavioral,cosine,10,1,16,0.3278695429972835,0.25749704289006214,0.6823665283165014,0.7249750084375001,0.06666666666666671
behavioral,behavioral,cosine,10,2,16,0.1769146956054753,0.15622632905477746,0.7834882696138933,0.7987805796494923,0.06666666666666671
behavioral,behavioral,cosine,10,3,16,0.11488548521441744,0.1102449858040151,0.5829096950098847,0.5916765294472702,0.06666666666666671
behavioral,behavioral,cosine,10,4,16,0.09139848587748199,0.09210585354142803,0.8219969389991523,0.8232276812200661,0.06666666666666671
behavioral,behavioral,cosine,10,5,16,0.017263681689514143,0.028210232382527345,0.8283197793675581,0.8378526835367128,0.06666666666666671
behavioral,behavioral,cosine,10,6,16,0.48019380792064975,0.5143294222944231,0.38911804062798994,0.3642988271399412,0.06666666666666671
behavioral,behavioral,cosine,10,7,16,0.376945784542218,0.34340919810412635,0.8360365457734865,0.8471283412540086,0.06666666666666671
behavioral,behavioral,cosine,10,8,16,0.39359963598715725,0.362039825148294,0.6723340010166774,0.6878895827154048,0.06666666666666671
behavioral,behavioral,cosine,10,9,16,0.0634115493623822,0.07363683048647995,0.8470786678031866,0.8552255670509878,0.06666666666666671
behavioral,behavioral,cosine,20,0,16,0.005602226981307104,0.011302778128206493,0.78692292138136,0.7841413215137036,0.033333333333333326
behavioral,behavioral,cosine,20,1,16,0.6400510851859672,0.6426724959748498,0.5795992887880665,0.5790577650059829,0.033333333333333326
behavioral,behavioral,cosine,20,2,16,0.07591332040270972,0.07973373934994861,0.8835072778585058,0.8829697621222863,0.033333333333333326
behavioral,behavioral,cosine,20,3,16,0.3024483105052106,0.3073041419675636,0.6949029033306305,0.6876516356920108,0.033333333333333326
behavioral,behavioral,cosine,20,4,16,0.38248731308190503,0.36887001738291386,0.7754591942997591,0.7800684916221646,0.033333333333333326
behavioral,behavioral,cosine,20,5,16,0.22169115869558703,0.21404614035678587,0.8146768540583109,0.8200339476281341,0.033333333333333326
behavioral,behavioral,cosine,20,6,16,0.4759260560268862,0.46207602096781164,0.5023500429357561,0.509043233331415,0.033333333333333326
behavioral,behavioral,cosine,20,7,16,0.24452085869114162,0.24237839400734523,0.8657318767774942,0.8661058607495243,0.033333333333333326
behavioral,behavioral,cosine,20,8,16,0.15327383611946538,0.16479035740639067,0.8403344778851831,0.836075916189351,0.033333333333333326
behavioral,behavioral,cosine,20,9,16,0.4330590333840118,0.43154817936525136,0.7652947470928829,0.7659386576382999,0.033333333333333326
behavioral,behavioral,cosine,50,0,16,0.264886763798744,0.254111156968208,0.7411052302226875,0.7450672379590528,0.013333333333333308
behavioral,behavioral,cosine,50,1,16,0.5056345457016953,0.5039747702698588,0.5854084131169851,0.5891527917856096,0.013333333333333308
behavioral,behavioral,cosine,50,2,16,0.4900787686168781,0.4893578482505188,0.6842562248176014,0.686654303234729,0.013333333333333308
behavioral,behavioral,cosine,50,3,16,0.2567210628970122,0.2664525368246934,0.7562443151222709,0.7534338025851068,0.013333333333333308
behavioral,behavioral,cosine,50,4,16,0.31727399146163904,0.3152580580548878,0.636829582125715,0.6424563371104943,0.013333333333333308
behavioral,behavioral,cosine,50,5,16,0.24503349254096726,0.24208348599782709,0.8490497336382623,0.8464779455299853,0.013333333333333308
behavioral,behavioral,cosine,50,6,16,0.33916947040495593,0.32408469656973027,0.6257705392282216,0.6314073257110934,0.013333333333333308
behavioral,behavioral,cosine,50,7,16,0.26118131304786185,0.2514843085354517,0.5909990952509074,0.5969693687589417,0.013333333333333308
behavioral,behavioral,cosine,50,8,16,0.4856467565274535,0.48223983889082306,0.5476874806651041,0.5519974187815783,0.013333333333333308
behavioral,behavioral,cosine,50,9,16,0.3259025972748765,0.3238708406079236,0.7245590760767822,0.7247552006786628,0.013333333333333308
behavioral,behavioral,cosine,100,0,16,0.09379337708034836,0.09488306793019965,0.7782553802034362,0.7776948542547875,0.00666666666666671
behavioral,behavioral,cosine,100,1,16,0.5602739397670679,0.5605514602082831,0.25266280556049214,0.25238974363973243,0.00666666666666671
behavioral,behavioral,cosine,100,2,16,0.3121185262139222,0.3120275544270125,0.715203370505619,0.71586662880958,0.00666666666666671
behavioral,behavioral,cosine,100,3,16,0.5574186895138448,0.5562925238380881,0.39273512948130207,0.3937823364392329,0.00666666666666671
behavioral,behavioral,cosine,100,4,16,0.8593752263545157,0.8590796518228091,0.45107878315638406,0.45137706529393873,0.00666666666666671
behavioral,behavioral,cosine,100,5,16,0.20743566427344998,0.2081163614291952,0.6827305287499797,0.6819518318644405,0.00666666666666671
behavioral,behavioral,cosine,100,6,16,0.4406373168057951,0.4405383052405671,0.8042095007982072,0.8043731536160612,0.00666666666666671
behavioral,behavioral,cosine,100,7,16,0.1912901696927185,0.18989380523210772,0.5999800513938993,0.601390321853666,0.00666666666666671
behavioral,behavioral,cosine,100,8,16,0.3361225173922945,0.3354655341121502,0.6506040701441957,0.6509444596213916,0.00666666666666671
behavioral,behavioral,cosine,100,9,16,0.6267789753961667,0.6248310877361708,0.43307480500605333,0.4328307632204123,0.00666666666666671
behavioral,behavioral,cosine,200,0,16,0.37222953353245336,0.3721676868032114,0.5591739595120193,0.5589045242900239,0.0033333333333332993
behavioral,behavioral,cosine,200,1,16,0.6366670696506754,0.6378222543597384,0.1899406719400535,0.1891829163100312,0.0033333333333332993
behavioral,behavioral,cosine,200,2,16,0.49410583584852713,0.4926243003746581,0.35418464097139235,0.3548962531501532,0.0033333333333332993
behavioral,behavioral,cosine,200,3,16,0.6044532952498824,0.6038611126884932,0.1368137365957669,0.13699883131540336,0.0033333333333332993
behavioral,behavioral,cosine,200,4,16,0.35176145984436924,0.3518738635002053,0.4237061874553486,0.42352377283131243,0.0033333333333332993
behavioral,behavioral,cosine,200,5,16,0.16360369733474436,0.16429394561913716,0.6906646426226237,0.69025344594176,0.0033333333333332993
behavioral,behavioral,cosine,200,6,16,0.7037892955354399,0.7038461144316618,0.29211491622871366,0.2918897855646539,0.0033333333333332993
behavioral,behavioral,cosine,200,7,16,0.32932025619197935,0.32884922426896596,0.5674377082333687,0.567364055698725,0.0033333333333332993
behavioral,behavioral,cosine,200,8,16,0.6168200418722866,0.6160745682148134,0.3965325436844581,0.39675778457695987,0.0033333333333332993
behavioral,behavioral,cosine,200,9,16,0.9045451210624067,0.9044952275468975,0.3229674132020231,0.3230789225796515,0.0033333333333332993
behavioral,behavioral,cosine,500,0,16,0.382949834535003,0.38308097989911005,0.4362694695687973,0.4362284037597789,0.0013333333333332975
behavioral,behavioral,cosine,500,1,16,0.4894712993515122,0.489521682145392,0.774167729913976,0.7740881050985954,0.0013333333333332975
behavioral,behavioral,cosine,500,2,16,0.40670044089905116,0.40633912341430223,0.5310608823660985,0.5313560042725196,0.0013333333333332975
behavioral,behavioral,cosine,500,3,16,0.43774526180075246,0.4375444052771287,0.5510160360935358,0.5510678735902637,0.0013333333333332975
behavioral,behavioral,cosine,500,4,16,0.6836695332005974,0.6831022533380113,0.3795076080341069,0.37972853882486224,0.0013333333333332975
behavioral,behavioral,cosine,500,5,16,0.6707805045492106,0.6708597090858092,0.11715905455614198,0.11711737900915806,0.0013333333333332975
behavioral,behavioral,cosine,500,6,16,0.3653004132105829,0.36510914242680365,0.3822174356082495,0.3822966948696224,0.0013333333333332975
behavioral,behavioral,cosine,500,7,16,0.5484031944861555,0.5483540581606711,0.5657436269958094,0.5658218830823301,0.0013333333333332975
behavioral,behavioral,cosine,500,8,16,0.38726930942182297,0.38741201258043484,0.5050865581480626,0.5051129286997792,0.0013333333333332975
behavioral,behavioral,cosine,500,9,16,0.5261018773343381,0.525668157840922,0.4437818296444696,0.4440395163545011,0.0013333333333332975
behavioral,behavioral,cosine,1000,0,16,0.938346962804598,0.9383316897401333,0.07472921170908049,0.07472872173389694,0.0006666666666667043
behavioral,behavioral,cosine,1000,1,16,0.3643418481206749,0.364315748422271,0.4860809920041635,0.48607181545795386,0.0006666666666667043
behavioral,behavioral,cosine,1000,2,16,0.6516731833540204,0.6517216308514742,0.7034250608885603,0.7034011139393492,0.0006666666666667043
behavioral,behavioral,cosine,1000,3,16,0.3744151460706162,0.3745188738505171,0.8011440479510574,0.801122126181252,0.0006666666666667043
behavioral,behavioral,cosine,1000,4,16,0.5943106225874581,0.5941331046767039,0.4007257161748459,0.40081398027508425,0.0006666666666667043
behavioral,behavioral,cosine,1000,5,16,0.5389328437687796,0.5391188533680485,0.2103286277006936,0.21021971423417848,0.0006666666666667043
behavioral,behavioral,cosine,1000,6,16,0.5535587775703803,0.553593987988078,0.32438370741925915,0.32432951219273676,0.0006666666666667043
behavioral,behavioral,cosine,1000,7,16,0.31297557331359355,0.3130108612191462,0.6589800243473289,0.658945986650997,0.0006666666666667043
behavioral,behavioral,cosine,1000,8,16,0.7308191393904957,0.7308128982694609,0.10631608393866379,0.1063162379830414,0.0006666666666667043
behavioral,behavioral,cosine,1000,9,16,0.56742302896791,0.5673244670059844,0.4394071849313611,0.43943566733945205,0.0006666666666667043
behavioral,behavioral,cosine,2000,0,16,0.5449692296215719,0.5451003999376974,0.5482327234592853,0.548168637383266,0.0003333333333332966
behavioral,behavioral,cosine,2000,1,16,0.5664059991701955,0.5664363604041314,0.30165800545071786,0.30162646239728164,0.0003333333333332966
behavioral,behavioral,cosine,2000,2,16,0.35524210496604447,0.35523938959902673,0.6738363299838972,0.6737890540644232,0.0003333333333332966
behavioral,behavioral,cosine,2000,3,16,0.7305964831926169,0.7305826854302662,0.15005978985848445,0.15008415231571143,0.0003333333333332966
behavioral,behavioral,cosine,2000,4,16,0.5152521165250733,0.5151760730700443,0.3343103085408037,0.33433243788936534,0.0003333333333332966
behavioral,behavioral,cosine,2000,5,16,0.3878359758163367,0.3878903899359421,0.7067677599660238,0.7067154654039862,0.0003333333333332966
behavioral,behavioral,cosine,2000,6,16,0.9316639481919997,0.9316648967036287,0.0840062592242762,0.0840087454345006,0.0003333333333332966
behavioral,behavioral,cosine,2000,7,16,0.3589851481577952,0.3590389343983949,0.5227737751149952,0.5227443798704353,0.0003333333333332966
behavioral,behavioral,cosine,2000,8,16,0.7093550476631304,0.7093585358686144,0.36699313401830747,0.36707577190314,0.0003333333333332966
behavioral,behavioral,cosine,2000,9,16,0.6691991392970683,0.6690806052568998,0.19154519242802315,0.19160385034341995,0.0003333333333332966
behavioral,behavioral,cosine,5000,0,16,0.5523960358163791,0.5523722109555129,0.26331791683104394,0.2633419074580333,0.00013333333333331865
behavioral,behavioral,cosine,5000,1,16,0.6718525981839649,0.6718058142540136,0.22160615780445952,0.22161973625072912,0.00013333333333331865
behavioral,behavioral,cosine,5000,2,16,0.6253730944404299,0.6253588922514026,0.3615485562031439,0.3615161488536792,0.00013333333333331865
behavioral,behavioral,cosine,5000,3,16,0.4539853873622523,0.4540241455844832,0.5152601981028416,0.5152580151128148,0.00013333333333331865
behavioral,behavioral,cosine,5000,4,16,0.8783145182052099,0.8783163116326801,0.22391358246955165,0.2239165313904971,0.00013333333333331865
behavioral,behavioral,cosine,5000,5,16,0.46564155642370486,0.465642735854325,0.5418293625629814,0.5418107323578085,0.00013333333333331865
behavioral,behavioral,cosine,5000,6,16,0.6494898057626913,0.6494556510239844,0.15158081627928624,0.1515933783856987,0.00013333333333331865
behavioral,behavioral,cosine,5000,7,16,0.6865877263373278,0.6865768449656652,0.28948989721211194,0.2895009827965813,0.00013333333333331865
behavioral,behavioral,cosine,5000,8,16,0.4998280714542211,0.4998602028069267,0.40810443354260867,0.4080948124602154,0.00013333333333331865
behavioral,behavioral,cosine,5000,9,16,0.4252092809727693,0.4252144922883577,0.500432663556575,0.5004272770103918,0.00013333333333331865
behavioral_greedy,behavioral,cosine,10,0,16,0.48573852914603866,0.46639475509905165,0.5946711996758791,0.616104753975142,0.06666666666666671
behavioral_greedy,behavioral,cosine,10,1,16,0.6603355967367895,0.6290508277207802,0.3240093599793576,0.3541611613595117,0.06666666666666671
behavioral_greedy,behavioral,cosine,10,2,16,0.6089155792716934,0.6405349330277016,0.6173633049581672,0.6053771487918438,0.06666666666666671
behavioral_greedy,behavioral,cosine,10,3,16,0.49699109770684013,0.4693664897416558,0.3419951585316672,0.3685979573482353,0.06666666666666671
behavioral_greedy,behavioral,cosine,10,4,16,0.4218528429458711,0.3848122092551837,0.657331800236836,0.6589369609725153,0.06666666666666671
behavioral_greedy,behavioral,cosine,10,5,16,0.6981411044274239,0.6845189509440899,0.23274178130813983,0.24130900233170285,0.06666666666666671
behavioral_greedy,behavioral,cosine,10,6,16,0.47238641357886985,0.48655491284449065,0.503161288178777,0.5133634131472984,0.06666666666666671
behavioral_greedy,behavioral,cosine,10,7,16,0.37343648145961184,0.33354545102022826,0.7216652175293636,0.7064786035051979,0.06666666666666671
behavioral_greedy,behavioral,cosine,10,8,16,0.3764681294588191,0.40066061163361194,0.7098892866276107,0.6951938773267025,0.06666666666666671
behavioral_greedy,behavioral,cosine,10,9,16,0.6672037277027602,0.6964069717043985,0.2625114082263512,0.2554454442433604,0.06666666666666671
behavioral_greedy,behavioral,cosine,20,0,16,0.5907572724742775,0.5886483191637994,0.4860968243361054,0.48634993413197836,0.033333333333333326
behavioral_greedy,behavioral,cosine,20,1,16,0.6683005242106115,0.6688984873516022,0.28314936093597787,0.2828136326759762,0.033333333333333326
behavioral_greedy,behavioral,cosine,20,2,16,0.5222312224924174,0.5234464923612595,0.40151733994352645,0.4078108446110256,0.033333333333333326
behavioral_greedy,behavioral,cosine,20,3,16,0.6387174594111237,0.6400090953785416,0.3288896600135244,0.3227903021009555,0.033333333333333326
behavioral_greedy,behavioral,cosine,20,4,16,0.3783498483563673,0.37381974759516484,0.6822171887646358,0.6860818585997429,0.033333333333333326
behavioral_greedy,behavioral,cosine,20,5,16,0.6177457948762793,0.6142307748486013,0.7112311051359048,0.7115512852880135,0.033333333333333326
behavioral_greedy,behavioral,cosine,20,6,16,0.4701424822517722,0.46861518958643855,0.6622733927845423,0.6680584983912837,0.033333333333333326
behavioral_greedy,behavioral,cosine,20,7,16,0.4952555422612779,0.5014725674939623,0.6635116667126342,0.6611275043215511,0.033333333333333326
behavioral_greedy,behavioral,cosine,20,8,16,0.6933681780560603,0.6964048084316636,0.46398418089954063,0.46335252145601635,0.033333333333333326
behavioral_greedy,behavioral,cosine,20,9,16,0.5818405566192685,0.5801572460738245,0.4150139517005281,0.41722772897962285,0.033333333333333326
behavioral_greedy,behavioral,cosine,50,0,16,0.5687279418501114,0.5572823196055161,0.39484231123575547,0.4019001812815708,0.013333333333333308
behavioral_greedy,behavioral,cosine,50,1,16,0.6399524696461906,0.645571545798912,0.37500406033227973,0.3746165243639746,0.013333333333333308
behavioral_greedy,behavioral,cosine,50,2,16,0.6431960512035246,0.6424014069954475,0.43073279563306954,0.43382241241466774,0.013333333333333308
behavioral_greedy,behavioral,cosine,50,3,16,0.5524972139409962,0.5603740465534683,0.4814649167230416,0.48204698336732704,0.013333333333333308
behavioral_greedy,behavioral,cosine,50,4,16,0.5694171656486824,0.5704739923050799,0.38857672625409817,0.3884728798802618,0.013333333333333308
behavioral_greedy,behavioral,cosine,50,5,16,0.5583032633967531,0.5494749096278574,0.7580428785374088,0.7580246732830018,0.013333333333333308
behavioral_greedy,behavioral,cosine,50,6,16,0.3384971949409513,0.3336246541225156,0.7213691553551753,0.7243659518983108,0.013333333333333308
behavioral_greedy,behavioral,cosine,50,7,16,0.6253514602496031,0.6209968585406014,0.3191930921389724,0.32113115591458363,0.013333333333333308
behavioral_greedy,behavioral,cosine,50,8,16,0.7114283320016975,0.7049262969330525,0.2655908736681949,0.2709408813551845,0.013333333333333308
behavioral_greedy,behavioral,cosine,50,9,16,0.6451171809428289,0.6422316463591639,0.3769621435201445,0.3793266828082531,0.013333333333333308
behavioral_greedy,behavioral,cosine,100,0,16,0.8155345349192967,0.8161083843372916,0.13934505895680274,0.13890201455472226,0.00666666666666671
behavioral_greedy,behavioral,cosine,100,1,16,0.8184811796706428,0.8182376660488726,0.10489886604987608,0.10497620216382274,0.00666666666666671
behavioral_greedy,behavioral,cosine,100,2,16,0.841236559317194,0.8410514773132989,0.09299353567873843,0.09323898621174057,0.00666666666666671
behavioral_greedy,behavioral,cosine,100,3,16,0.7776915060205626,0.7787586062279868,0.4260490272917741,0.42472524841253523,0.00666666666666671
behavioral_greedy,behavioral,cosine,100,4,16,0.8546006703995064,0.854114028237928,0.18817955103321124,0.18843261571831893,0.00666666666666671
behavioral_greedy,behavioral,cosine,100,5,16,0.8134051891676215,0.811473882930207,0.18312652944971214,0.18422168413233866,0.00666666666666671
behavioral_greedy,behavioral,cosine,100,6,16,0.8138734205264488,0.8133831259870297,0.12692834296527078,0.12699573945798956,0.00666666666666671
behavioral_greedy,behavioral,cosine,100,7,16,0.7829961657251828,0.7830174600904785,0.2178027854333312,0.21826477005245565,0.00666666666666671
behavioral_greedy,behavioral,cosine,100,8,16,0.7865845840605706,0.7872973215959514,0.1774780256140533,0.17762423087531365,0.00666666666666671
behavioral_greedy,behavioral,cosine,100,9,16,0.9080704498754408,0.9082926449039109,0.08415410153164271,0.08405113386177922,0.00666666666666671
behavioral_greedy,behavioral,cosine,200,0,16,0.8092289154478217,0.8093783939514091,0.15093135113625872,0.1507061384733092,0.0033333333333332993
behavioral_greedy,behavioral,cosine,200,1,16,0.8421591984515997,0.841979805798514,0.11334883348095352,0.11341770535829082,0.0033333333333332993
behavioral_greedy,behavioral,cosine,200,2,16,0.776970195764188,0.7776354178171274,0.12760255668128315,0.12726611062577087,0.0033333333333332993
behavioral_greedy,behavioral,cosine,200,3,16,0.804160036612941,0.8039200335319996,0.0702074011894522,0.07040443746328513,0.0033333333333332993
behavioral_greedy,behavioral,cosine,200,4,16,0.8469120446010422,0.846868829779943,0.4216484344848997,0.4220640998283153,0.0033333333333332993
behavioral_greedy,behavioral,cosine,200,5,16,0.8803150752310671,0.8803496895004771,0.08778889601437556,0.08781583484500673,0.0033333333333332993
behavioral_greedy,behavioral,cosine,200,6,16,0.894189366288119,0.8937661682276392,0.0631703060734498,0.06326356851137933,0.0033333333333332993
behavioral_greedy,behavioral,cosine,200,7,16,0.8652592057897797,0.8647218587329004,0.03289982442174319,0.033116391740067905,0.0033333333333332993
